OSM_Data
"{'type': 'node', 'id': 2059744445, 'lat': 28.075417, 'lon': 113.000948, 'tags': {'amenity': 'hospital', 'name': '校医院'}}"
"{'type': 'node', 'id': 2786417190, 'lat': 28.2380502, 'lon': 113.08087, 'tags': {'amenity': 'hospital', 'name': '长沙市第八医院'}}"
"{'type': 'node', 'id': 2786430441, 'lat': 28.2045708, 'lon': 112.9699269, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital'}}"
"{'type': 'node', 'id': 2786430698, 'lat': 28.2047954, 'lon': 112.9699764, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital'}}"
"{'type': 'node', 'id': 2786440636, 'lat': 28.2042917, 'lon': 112.968976, 'tags': {'amenity': 'pharmacy', 'brand': 'Kinney Drugs', 'brand:wikidata': 'Q6414090', 'healthcare': 'pharmacy', 'name': 'Kinney Drugs'}}"
"{'type': 'node', 'id': 2786508441, 'lat': 28.1882298, 'lon': 113.0817195, 'tags': {'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': '养天和大药房'}}"
"{'type': 'node', 'id': 7068442885, 'lat': 28.2489664, 'lon': 112.948436, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '长沙同欣医院'}}"
"{'type': 'node', 'id': 7069651927, 'lat': 28.2365058, 'lon': 112.921577, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '长沙协盛医院'}}"
"{'type': 'node', 'id': 7071192108, 'lat': 28.2383018, 'lon': 112.9412418, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'name': '长沙市岳麓区八方门诊部'}}"
"{'type': 'node', 'id': 7071192143, 'lat': 28.2384711, 'lon': 112.944503, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'name': '刘振辉诊所'}}"
"{'type': 'node', 'id': 7071355814, 'lat': 28.2139738, 'lon': 112.9040386, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'name': '李湘口腔诊所'}}"
"{'type': 'node', 'id': 7071421516, 'lat': 28.2249765, 'lon': 112.9061666, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'name': '岳麓区肖戊生诊所'}}"
"{'type': 'node', 'id': 7071707582, 'lat': 28.2419431, 'lon': 112.954986, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'name': '长沙孝宁门诊部'}}"
"{'type': 'node', 'id': 7071729996, 'lat': 28.2418704, 'lon': 112.9548534, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'name': '雅顺鼻腔护理中心'}}"
"{'type': 'node', 'id': 7071729997, 'lat': 28.2419977, 'lon': 112.9554866, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'name': '品尚口腔'}}"
"{'type': 'node', 'id': 7072193430, 'lat': 28.2156519, 'lon': 112.929973, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '迪和综合门诊部'}}"
"{'type': 'node', 'id': 7072332521, 'lat': 28.2413325, 'lon': 112.9535638, 'tags': {'healthcare': 'physiotherapist', 'name': '月子会所'}}"
"{'type': 'node', 'id': 7072332529, 'lat': 28.2395331, 'lon': 112.9525425, 'tags': {'healthcare': 'physiotherapist', 'name': '创新足专业修脚房'}}"
"{'type': 'node', 'id': 7072447089, 'lat': 28.2213497, 'lon': 112.9374471, 'tags': {'amenity': 'dentist', 'healthcare': 'dentist', 'name': '杏林口腔连锁'}}"
"{'type': 'node', 'id': 7072456221, 'lat': 28.2418092, 'lon': 112.9199888, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'name': '养天和大药房'}}"
"{'type': 'node', 'id': 7072741845, 'lat': 28.239924, 'lon': 112.9238668, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'name': '岳麓区刘立科诊所'}}"
"{'type': 'node', 'id': 7074062410, 'lat': 28.250071, 'lon': 112.9463364, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'name': '长沙市岳麓区众和门诊部'}}"
"{'type': 'node', 'id': 7074243058, 'lat': 28.2169393, 'lon': 112.9329607, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '20栋'}}"
"{'type': 'node', 'id': 7074243059, 'lat': 28.2171521, 'lon': 112.9326227, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '核医学科'}}"
"{'type': 'node', 'id': 7074243068, 'lat': 28.2179679, 'lon': 112.932336, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '住院部'}}"
"{'type': 'node', 'id': 7074243069, 'lat': 28.2187762, 'lon': 112.9316528, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '湖南省肿瘤医院'}}"
"{'type': 'node', 'id': 7074376272, 'lat': 28.2220496, 'lon': 112.9490841, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'healthcare:speciality': '眼科', 'name': '杰视视光眼科门诊'}}"
"{'type': 'node', 'id': 7074394915, 'lat': 28.2202173, 'lon': 112.9466534, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'name': '建设医院桐梓坡医务室'}}"
"{'type': 'node', 'id': 7074394960, 'lat': 28.2207932, 'lon': 112.949746, 'tags': {'healthcare': 'yes', 'name': '千里明视力康复保健中心(银盆南路)'}}"
"{'type': 'node', 'id': 7074432879, 'lat': 28.2174344, 'lon': 112.9094612, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '医院办公室'}}"
"{'type': 'node', 'id': 7074432880, 'lat': 28.217343, 'lon': 112.9096157, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '望城人民医院分院'}}"
"{'type': 'node', 'id': 7074467451, 'lat': 28.2133521, 'lon': 112.917415, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '望城坡社区卫生服务站'}}"
"{'type': 'node', 'id': 7074467453, 'lat': 28.2129282, 'lon': 112.9186385, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '湖湘中医肿瘤医院'}}"
"{'type': 'node', 'id': 7074468369, 'lat': 28.2140089, 'lon': 112.9135094, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '麓山医院'}}"
"{'type': 'node', 'id': 7074491725, 'lat': 28.2262643, 'lon': 112.9295958, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '一雅国际医疗整形'}}"
"{'type': 'node', 'id': 7074557163, 'lat': 28.2142668, 'lon': 112.9179377, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '岳麓区疾病预防控制中心'}}"
"{'type': 'node', 'id': 7074565945, 'lat': 28.2230712, 'lon': 112.946601, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '长沙红枫康复医院'}}"
"{'type': 'node', 'id': 7075542656, 'lat': 28.2245076, 'lon': 112.930099, 'tags': {'amenity': 'dentist', 'healthcare': 'dentist', 'name': '牙大夫口腔连锁'}}"
"{'type': 'node', 'id': 7075542700, 'lat': 28.2246376, 'lon': 112.9314442, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '岳麓区吴雅松诊所'}}"
"{'type': 'node', 'id': 7075542770, 'lat': 28.2223374, 'lon': 112.9296655, 'tags': {'healthcare': 'blood_donation', 'name': '献血点'}}"
"{'type': 'node', 'id': 7075542919, 'lat': 28.2251798, 'lon': 112.9395013, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '外科楼'}}"
"{'type': 'node', 'id': 7075542930, 'lat': 28.2248162, 'lon': 112.9393779, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '内科楼'}}"
"{'type': 'node', 'id': 7075542946, 'lat': 28.2226529, 'lon': 112.9390939, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '门急诊楼'}}"
"{'type': 'node', 'id': 7075542948, 'lat': 28.2229781, 'lon': 112.9399059, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '健康管理中心'}}"
"{'type': 'node', 'id': 7075542951, 'lat': 28.2231227, 'lon': 112.940275, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'ECT检查区'}}"
"{'type': 'node', 'id': 7075542952, 'lat': 28.22369, 'lon': 112.9400905, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '医技楼'}}"
"{'type': 'node', 'id': 7075542953, 'lat': 28.2240079, 'lon': 112.9401151, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '干部医疗中心'}}"
"{'type': 'node', 'id': 7075542955, 'lat': 28.222194, 'lon': 112.9398034, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '湘雅三医院医疗美容中心'}}"
"{'type': 'node', 'id': 7075542964, 'lat': 28.2227669, 'lon': 112.9400803, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '预防接种门诊'}}"
"{'type': 'node', 'id': 7075542965, 'lat': 28.2247142, 'lon': 112.9400455, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '感染科'}}"
"{'type': 'node', 'id': 7075628143, 'lat': 28.2175757, 'lon': 112.9143169, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'name': '老虎岭社区卫生服务站'}}"
"{'type': 'node', 'id': 7076626734, 'lat': 28.2139711, 'lon': 112.9263129, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '长沙美奥口腔医院'}}"
"{'type': 'node', 'id': 7076680001, 'lat': 28.2155626, 'lon': 112.9237302, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'name': '陈建纯诊所'}}"
"{'type': 'node', 'id': 7076885608, 'lat': 28.2128513, 'lon': 112.9242881, 'tags': {'amenity': 'doctors', 'healthcare': 'doctor', 'name': '北京同仁堂靓肤馆'}}"
"{'type': 'node', 'id': 7076927447, 'lat': 28.2168783, 'lon': 112.9485324, 'tags': {'healthcare': 'yes', 'name': '岳麓区康雅门诊部'}}"
"{'type': 'node', 'id': 7087387367, 'lat': 28.2491684, 'lon': 112.9529807, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '长沙丽雅口腔'}}"
"{'type': 'node', 'id': 7860222492, 'lat': 29.0644335, 'lon': 112.3207152, 'tags': {'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': '益汉大药房'}}"
"{'type': 'node', 'id': 7860222536, 'lat': 29.0629784, 'lon': 112.3214588, 'tags': {'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': '湘丰大药房'}}"
"{'type': 'node', 'id': 8731371943, 'lat': 28.0661553, 'lon': 113.0019418, 'tags': {'healthcare': 'laboratory', 'name': '公路养护技术国家工程试验室'}}"
"{'type': 'node', 'id': 9299427901, 'lat': 28.1701685, 'lon': 112.9350219, 'tags': {'amenity': 'pharmacy', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': '养天和大药房', 'name:en': 'Tianhe Pharmacy', 'name:zh': '养天和大药房'}}"
"{'type': 'node', 'id': 9596174311, 'lat': 28.1501892, 'lon': 112.9646578, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '湖南尚美妇幼医院'}}"
"{'type': 'node', 'id': 9596302742, 'lat': 28.1646108, 'lon': 112.9797681, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '爱尔眼科医院'}}"
"{'type': 'node', 'id': 9644739423, 'lat': 28.0300135, 'lon': 112.9934549, 'tags': {'addr:city': '长沙市', 'addr:district': '天心区', 'addr:postcode': '410000', 'addr:province': '湖南省', 'addr:street': '南湖大道', 'amenity': 'dentist', 'healthcare': 'dentist', 'name': '好乐齿口腔'}}"
"{'type': 'node', 'id': 9644744997, 'lat': 28.0298323, 'lon': 112.9921242, 'tags': {'addr:city': '长沙市', 'addr:district': '天心区', 'addr:postcode': '410000', 'addr:province': '湖南省', 'addr:street': '南湖大道', 'amenity': 'clinic', 'healthcare': 'clinic', 'name': '暮云街道社区卫生服务中心'}}"
"{'type': 'node', 'id': 9684456382, 'lat': 28.7995881, 'lon': 113.0831106, 'tags': {'amenity': 'pharmacy', 'brand': '益丰大药房', 'brand:en': 'Yifeng Pharmacy', 'brand:wikidata': 'Q109766741', 'brand:zh': '益丰大药房', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': '益丰大药房', 'name:en': 'Yifeng Pharmacy', 'name:zh': '益丰大药房'}}"
"{'type': 'node', 'id': 9867259344, 'lat': 28.7970281, 'lon': 113.0831879, 'tags': {'amenity': 'pharmacy', 'brand': '益丰大药房', 'brand:en': 'Yifeng Pharmacy', 'brand:wikidata': 'Q109766741', 'brand:zh': '益丰大药房', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': '益丰大药房', 'name:en': 'Yifeng Pharmacy', 'name:zh': '益丰大药房'}}"
"{'type': 'node', 'id': 9878710177, 'lat': 28.8042718, 'lon': 113.073246, 'tags': {'amenity': 'pharmacy', 'brand': '益丰大药房', 'brand:en': 'Yifeng Pharmacy', 'brand:wikidata': 'Q109766741', 'brand:zh': '益丰大药房', 'dispensing': 'yes', 'healthcare': 'pharmacy', 'name': '益丰大药房', 'name:en': 'Yifeng Pharmacy', 'name:zh': '益丰大药房'}}"
"{'type': 'node', 'id': 9954056122, 'lat': 28.246236, 'lon': 112.9307928, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'level': '1', 'name': '医务室'}}"
"{'type': 'node', 'id': 9954439796, 'lat': 28.2448196, 'lon': 112.931722, 'tags': {'amenity': 'clinic', 'healthcare': 'clinic', 'healthcare:speciality': 'psychiatry', 'name': '心理咨询中心'}}"
"{'type': 'node', 'id': 10020233831, 'lat': 28.160625, 'lon': 112.9418952, 'tags': {'healthcare': 'yes', 'name': '长沙市岳麓区岳麓街道麓枫社区卫生服务站'}}"
"{'type': 'node', 'id': 10781367819, 'lat': 28.7856742, 'lon': 113.0835286, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': '石桥坝彭艳卫生室', 'phone': '+86 135 1730 8243'}}"
"{'type': 'node', 'id': 11052257952, 'lat': 29.1512443, 'lon': 113.1073536, 'tags': {'addr:city': '岳阳市', 'addr:housenumber': '1', 'addr:street': '贺坪西路', 'amenity': 'hospital', 'healthcare': 'hospital', 'name': '岳阳县妇幼保健院(新院区)'}}"
"{'type': 'node', 'id': 11065123723, 'lat': 28.8056471, 'lon': 113.0819714, 'tags': {'amenity': 'pharmacy', 'brand': '益丰大药房', 'brand:en': 'Yifeng Pharmacy', 'brand:wikidata': 'Q109766741', 'brand:zh': '益丰大药房', 'healthcare': 'pharmacy', 'name': '益丰大药房', 'name:en': 'Yifeng Pharmacy', 'name:zh': '益丰大药房', 'payment:alipay': 'yes', 'payment:cash': 'yes', 'payment:credit_cards': 'no', 'payment:debit_cards': 'no', 'payment:unionpay': 'yes', 'payment:wechat': 'yes'}}"
"{'type': 'node', 'id': 11519074435, 'lat': 28.8053355, 'lon': 113.0866119, 'tags': {'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': '智祥大药房', 'phone': '+86 730 525 2222'}}"
"{'type': 'node', 'id': 11549280093, 'lat': 28.8000871, 'lon': 113.0794291, 'tags': {'amenity': 'pharmacy', 'brand': '益丰大药房', 'brand:en': 'Yifeng Pharmacy', 'brand:wikidata': 'Q109766741', 'brand:zh': '益丰大药房', 'healthcare': 'pharmacy', 'name': '益丰大药房', 'name:en': 'Yifeng Pharmacy', 'name:zh': '益丰大药房'}}"
"{'type': 'node', 'id': 12169230523, 'lat': 28.283766, 'lon': 112.5849209, 'tags': {'addr:city': '长沙市', 'addr:district': '宁乡市', 'addr:province': '湖南省', 'addr:street': '发展路', 'amenity': 'hospital', 'emergency': 'no', 'healthcare': 'hospital', 'name': '怡宁新村街道卫生室'}}"
"{'type': 'node', 'id': 12169259649, 'lat': 28.2891095, 'lon': 112.5754416, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital'}}"
