OSM_Data
"{'type': 'node', 'id': 1884069234, 'lat': -7.1336873, 'lon': 110.407302, 'tags': {'amenity': 'pharmacy', 'dispensing': 'no', 'name': 'Apotek Sebantengan'}}"
"{'type': 'node', 'id': 1884069235, 'lat': -7.1379562, 'lon': 110.4052525, 'tags': {'amenity': 'pharmacy', 'dispensing': 'no', 'name': 'Kimia Farma'}}"
"{'type': 'node', 'id': 1987864810, 'lat': -5.8788575, 'lon': 110.4341748, 'tags': {'amenity': 'clinic', 'name': 'Puskesmas'}}"
"{'type': 'node', 'id': 2130368807, 'lat': -6.5773923, 'lon': 110.6822333, 'tags': {'amenity': 'hospital', 'healthcare': 'hospital', 'name': 'RSI Sultan Hadlirin'}}"
"{'type': 'node', 'id': 2959526978, 'lat': -6.502031, 'lon': 110.9074606, 'tags': {'addr:city': 'Jepara', 'addr:street': 'Jalan Jepara - Pati', 'amenity': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'RSUD Dr Rehatta', 'website': 'http://rsudkelet.co.id/'}}"
"{'type': 'node', 'id': 3476409628, 'lat': -6.9685861, 'lon': 110.4308638, 'tags': {'amenity': 'pharmacy', 'healthcare': 'pharmacy'}}"
"{'type': 'node', 'id': 3651126949, 'lat': -7.1433861, 'lon': 110.4116925, 'tags': {'amenity': 'pharmacy', 'name': 'Viva Generik Apotik', 'operator': 'Viva Generik'}}"
"{'type': 'node', 'id': 3651126950, 'lat': -7.1362561, 'lon': 110.4099444, 'tags': {'amenity': 'pharmacy', 'name': 'K24 Apotik', 'operator': 'K24'}}"
"{'type': 'node', 'id': 3955240191, 'lat': -6.9583696, 'lon': 110.4403476, 'tags': {'addr:city': 'Semarang', 'amenity': 'clinic', 'healthcare': 'clinic', 'name': 'Posyandu Mulyo Nugroho', 'operator': 'Posyandu', 'operator:type': 'private', 'operator:wikidata': 'Q12506263', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 4108867189, 'lat': -6.5659354, 'lon': 110.7184216, 'tags': {'addr:housenumber': '4', 'addr:street': 'Jalan Suwawal', 'amenity': 'pharmacy', 'email': 'androstendionic.bbm@gmail.com', 'name': 'Apotek Danis Farma', 'phone': '+62 8562868008'}}"
"{'type': 'node', 'id': 5442629435, 'lat': -7.0191978, 'lon': 110.4157989, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Tengger II', 'amenity': 'clinic', 'name': 'Posyandu RW VII', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5442629438, 'lat': -7.0112067, 'lon': 110.4138476, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Kampung Kalilangse', 'amenity': 'clinic', 'name': 'Posyandu Melati RW IV', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5442652670, 'lat': -7.0028602, 'lon': 110.4206959, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Genuk Karanglo', 'amenity': 'clinic', 'name': 'Posyandu Cempaka', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5444700485, 'lat': -6.9728136, 'lon': 110.4457377, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Tambak Dalam Raya No. 55', 'amenity': 'clinic', 'healthcare': 'clinic', 'name': 'Klinik Mardi Saras', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5444755007, 'lat': -6.9633843, 'lon': 110.4464382, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Sawah Besar IX', 'amenity': 'clinic', 'healthcare': 'clinic', 'name': 'Posyandu Al-Maghfiroh', 'operator': 'Posyandu', 'operator:type': 'community', 'operator:wikidata': 'Q12506263', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5460901213, 'lat': -6.9860395, 'lon': 110.4097841, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Dr Sutomo No 4', 'amenity': 'clinic', 'name': 'Klinik Pratama Yayasan Sosial Soegijapranata', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5461683958, 'lat': -6.9947557, 'lon': 110.4327035, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Brigjen Katamso', 'amenity': 'clinic', 'name': 'Klinik Bangkong', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5461683959, 'lat': -6.9986785, 'lon': 110.4324245, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan MT. Haryono No.906', 'amenity': 'clinic', 'name': 'Klinik Pratama Panti Husodo', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5465906265, 'lat': -7.0003113, 'lon': 110.4487653, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Slamet Riyadi No.4', 'amenity': 'clinic', 'name': 'Posyandu Aji Kencana', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5466535898, 'lat': -7.0158955, 'lon': 110.3955951, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Kendeng IV', 'amenity': 'clinic', 'name': 'Posyandu Kenanga', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5474465692, 'lat': -6.9941434, 'lon': 110.4425593, 'tags': {'addr:city': 'Semarang', 'amenity': 'clinic', 'name': 'Posyandu Cempaka', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5475150781, 'lat': -6.9540425, 'lon': 110.4327498, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Margorejo Barat', 'amenity': 'clinic', 'name': 'Posyandu Tunas Bhakti', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5475150782, 'lat': -6.9537756, 'lon': 110.437105, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Margorejo Timur', 'amenity': 'clinic', 'name': 'Posyandu', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5475150786, 'lat': -6.9602868, 'lon': 110.4373543, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Purnasari Raya', 'amenity': 'clinic', 'name': 'Posyandu Bhakti Abadi', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5479443034, 'lat': -7.0115289, 'lon': 110.3891934, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Menoreh Tengah II', 'amenity': 'clinic', 'name': 'Posyandu Apsari', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5479883572, 'lat': -7.0093329, 'lon': 110.3911292, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Menoreh Utara IV', 'amenity': 'clinic', 'name': 'Posyandu Anggraeni', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5479883575, 'lat': -7.0103359, 'lon': 110.3944894, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Flamboyan', 'amenity': 'clinic', 'name': 'Posyandu Puspitasari', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5481721542, 'lat': -6.9572272, 'lon': 110.4300153, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Ronggowarsito No 106', 'amenity': 'clinic', 'healthcare': 'clinic', 'name': 'Posyandu Tunas Harapan RW XI', 'operator': 'Posyandu', 'operator:type': 'government', 'operator:wikidata': 'Q12506263', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5481778594, 'lat': -7.0117073, 'lon': 110.4434182, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Kinibalu Barat', 'amenity': 'clinic', 'name': 'Posyandu Sekartanjung', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5481893429, 'lat': -6.9585345, 'lon': 110.426513, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Kebonharjo Raya', 'amenity': 'clinic', 'name': 'Posyandu Warga Sejahtera RW VII', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5481949597, 'lat': -6.9803015, 'lon': 110.4142546, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Bedagan 462', 'amenity': 'clinic', 'name': 'Posyandu Tunas Harapan II', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5482343902, 'lat': -7.0101599, 'lon': 110.4346917, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Jomblang Sari', 'amenity': 'clinic', 'name': 'Posyandu Mardirahayu', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5482343903, 'lat': -7.0127072, 'lon': 110.4321603, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Tanah Putih IV', 'amenity': 'clinic', 'name': 'Posyandu Tunas Kasih', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5504564833, 'lat': -7.0199335, 'lon': 110.388728, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Dewi Sartika I', 'amenity': 'clinic', 'name': 'Klinik Pratama', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5504564835, 'lat': -7.0198384, 'lon': 110.388679, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Dewi Sartika I', 'amenity': 'clinic', 'name': 'Klinik Aulia Fawwaz', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5504786857, 'lat': -6.996397, 'lon': 110.3801886, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Abdul Rahman Saleh No. 150', 'amenity': 'clinic', 'name': 'Klinik Mardi Mulya VI', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5504786860, 'lat': -6.991389, 'lon': 110.3831892, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Taman Sri Rejeki RT 07 RW 02', 'amenity': 'clinic', 'name': 'Posyandu Balita dan Lansia Melati II', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5507379246, 'lat': -7.043828, 'lon': 110.442617, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Alamanda Blok B', 'amenity': 'clinic', 'name': 'Posyandu Bukit Bunga', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5509908158, 'lat': -7.0037261, 'lon': 110.4556941, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Singa III', 'amenity': 'clinic', 'name': 'Posyandu Mutiara RW VI', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5510170571, 'lat': -6.9850011, 'lon': 110.3770638, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Jembawan Raya No. 8-12', 'amenity': 'clinic', 'name': 'Klinik Warga Utama', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5513370359, 'lat': -7.005728, 'lon': 110.4578083, 'tags': {'addr:city': 'Semarang', 'amenity': 'clinic', 'name': 'Posyandu Dahlia dan Posyandu Lansia Sedap Malam', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5526809850, 'lat': -7.0202487, 'lon': 110.442059, 'tags': {'addr:city': 'Semarang', 'amenity': 'clinic', 'name': 'Posyandu Balita Ku Sayang', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5527100829, 'lat': -6.9817731, 'lon': 110.3692967, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Watugunung I', 'amenity': 'clinic', 'name': 'Posyandu Model Nusa Indah', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5530557729, 'lat': -6.991774, 'lon': 110.4307508, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Cipta Karya', 'amenity': 'clinic', 'name': 'Posyandu Sedap Malam RW 03', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5531799100, 'lat': -6.9910366, 'lon': 110.4307079, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Stadion Selatan No. 1', 'amenity': 'clinic', 'name': 'Klinik Pratama', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5532686024, 'lat': -7.0656725, 'lon': 110.3832436, 'tags': {'addr:city': 'Semarang', 'amenity': 'clinic', 'name': 'Posyandu Mawar 1', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5532686026, 'lat': -7.0593832, 'lon': 110.384812, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Kalisegoro Raya RT 06 RW 3', 'amenity': 'clinic', 'name': 'Posyandu Mawar 3', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5532686027, 'lat': -7.063032, 'lon': 110.3800249, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Mintarsih Barat II', 'amenity': 'clinic', 'name': 'Posyandu Mawar 2', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5532686028, 'lat': -7.0602637, 'lon': 110.3908788, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Perumahan Sekargading RT 07 RW 03', 'amenity': 'clinic', 'name': 'Posyandu Mawar 6', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5532686029, 'lat': -7.0610729, 'lon': 110.3895092, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Ampel Gading Timur II', 'amenity': 'clinic', 'name': 'Posyandu Mawar 4', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5532686030, 'lat': -7.0615626, 'lon': 110.3912687, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Perumahan Sekargading RT 05 RW 03', 'amenity': 'clinic', 'name': 'Posyandu Mawar 7', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5532686031, 'lat': -7.056899, 'lon': 110.3882003, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Sekar Gading Barat', 'amenity': 'clinic', 'name': 'Posyandu Mawar 8', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5533229126, 'lat': -7.011453, 'lon': 110.4789877, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan purwomukti dalam II', 'amenity': 'clinic', 'name': 'Posyandu Mardi Rahayu', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5539211960, 'lat': -7.066004, 'lon': 110.4452012, 'tags': {'addr:city': 'Semarang', 'amenity': 'clinic', 'name': 'Posyandu Cempaka', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5544375066, 'lat': -6.9777932, 'lon': 110.473226, 'tags': {'addr:city': 'Semarang', 'amenity': 'clinic', 'name': 'Posyandu Mawar', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5544794001, 'lat': -6.9713294, 'lon': 110.4718778, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Widuri II', 'amenity': 'clinic', 'name': 'Posyandu Mawar V', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5547006382, 'lat': -7.0766179, 'lon': 110.3805614, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Muntal', 'amenity': 'clinic', 'name': 'Posyandu Model Puji Lestari', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5547734594, 'lat': -6.9756158, 'lon': 110.4115, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Abimanyu VI', 'amenity': 'clinic', 'name': 'Posyandu Melati I', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5547760089, 'lat': -7.0004842, 'lon': 110.3774369, 'tags': {'addr:city': 'Semarang', 'amenity': 'clinic', 'name': 'Posyandu Putra Sehat', 'operator:type': 'government', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5549775929, 'lat': -6.9779486, 'lon': 110.4091135, 'tags': {'addr:city': 'Semarang', 'addr:full': 'Jalan Sadewa Utara No. 9A', 'amenity': 'clinic', 'name': 'Posyandu Melati IV', 'operator:type': 'community', 'source': 'HOT_InAWARESurvey_2018'}}"
"{'type': 'node', 'id': 5549775960, 'lat': -6.9798043, 'lon': 110.403674, 'tags': {'addr:city': 'Semarang', 'amenity': 'clinic', 'name': 'Esthetic Dental Clinic', 'operator:type': 'private', 'source': 'HOT_InAWARESurvey_2018'}}"
