Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
โรงพยาบาล อำเภอแวงน้อย,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,15.8139878,102.3903798
โรงพยาบาล อำเภอแวงใหญ่,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,15.9399314,102.5328474
โรงพยาขาลโนนสัง,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,16.8710627,102.5512312
โรงพยาบาลส่งเสริมสุขภาพตำบล,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,16.6304881,102.5282461
โรงพยาบาลนาแก,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,16.954232,104.471129
โรงพยาขาลห้วยเม็ก,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,16.5960534,103.229152
โรงพยาขาลวังสามหมอ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,16.9486049,103.4319844
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,13.530234,105.9727627
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,13.5311957,105.9721815
อุษณีย์เภสัช,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4254686,102.8334434
เฮงดีเภสัช,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4188164,102.8325345
คลังยา,Unknown,Klang Mueang Road,Unknown,40000,Unknown,TH,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4347044,102.8358883
ดีฟอร์ยู,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4219515,102.8330525
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4166363,102.8341235
ซันไชน์ดรักส์,Unknown,ถนนศรีจันทร์,Unknown,40000,Unknown,TH,pharmacy,Unknown,Unknown,Unknown,Mo-Su 07:00-00:00,16.4306318,102.8329561
บ้านยาภัทร,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4141855,102.8325111
ตำรับยา,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4133521,102.8320789
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4125417,102.8339426
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4668931,102.8326244
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4684443,102.8327274
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4677389,102.83268
หนองใหญ่เภสัช,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4271728,102.86928
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4285779,102.849449
Boots,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,16.4324477,102.825757
Unknown,Unknown,ถนนศรีจันทร์,Unknown,40000,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4364283,102.7993842
Unknown,Unknown,ถนนศรีจันทร์,Unknown,40000,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4370791,102.7980263
Unknown,Unknown,Unknown,Unknown,40000,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4217661,102.8061658
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4402708,102.8258047
Cong Ty CP Benh Vien Da Khoa Hoa Xuan,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,16.0681938,108.2013645
Benh Vien Y Hoc Co Truyen Tp.Da Nang,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,16.054196,108.2190335
Benh Vien Phu Nu Tp.Da Nang,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,16.0569875,108.2182556
Trung Tam Bac Si Gia Dinh Da Nang,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,16.0536495,108.2089108
Benh Vien Ngoai Khoa Nguyen Van Thai,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,16.0541328,108.233067
Hoan My General Hospital,Unknown,Nguyễn Văn Linh,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,16.059401,108.2098753
Benh Vien Da Khoa Binh Dan,Unknown,Đường Trần Cao Vân,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,16.0713797,108.2001187
Benh Vien Tu Binh Dan,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,16.0686754,108.2189349
Trung Tam Phuc Hoi Co Nhi Suy Dinh Duong Da Nang,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,16.0824806,108.2205999
Benh Vien Y Hoc Co Truyen Tp Da Nang,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,+842363679555,https://bvtamtridanang.com.vn/,"Mo-Su 07:00-11:30,13:00-16:30",16.0249226,108.2142699
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4358753,102.7600299
Unknown,Unknown,Unknown,Unknown,40000,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4224876,102.8043143
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,21.0403345,105.8027129
Unknown,Unknown,Unknown,Unknown,40000,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4342862,102.815532
บ้านยาเภสัช มอขอ,Unknown,ถนนเสรีสัมพันธ์,ขอนแก่น,40000,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,"Mo-Fr 16:30-23:59, Sa-Su 10:00-23:59",16.4606079,102.8278473
"Drugcenter Ltd., Part.",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,16.462081,102.8276379
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4641592,102.8273523
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4105815,102.8046031
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4084677,102.795376
บ้านเภสัชกร,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4340021,102.8341211
ฟาร์มาคอน (ท่งจี่ตึ้ง),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4332151,102.8340418
คลินิกยาแก่นนคร,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4150426,102.824381
Unknown,Unknown,Unknown,Unknown,40000,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4212917,102.8179664
บ้านยาพรพัฒน์,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4278842,102.8337119
หมอรัตนาและหมอพัชรี,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,doctors,doctor,Unknown,Unknown,Unknown,16.4233438,102.8330211
Keo-oudom Community Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,18.5201982,102.5142853
ร้านยา มหาวิทยาลัยขอนแก่น,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Mo-Fr 08:30-19:00; Sa 09:00-17:00,16.4414369,102.8188664
Pharmacy Sok Sann,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,11.2621743,105.2847002
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,10.7929834,106.6704335
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,10.7875241,106.6790273
Unknown,Unknown,ถนนศรีจันทร์,Unknown,40000,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,16.4366404,102.7989416
HT Chí Linh,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,21.1121116,106.391242
TTYT Cộng Đồng,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1071523,106.3974123
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,11.5319392,104.9353798
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,11.5319003,104.9350374
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,10.4917801,107.1726246
Nhà Thuốc Số 1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,10.7644091,106.7056622
Nha Khoa PT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,10.7616876,106.7012758
Hiệu Thuốc Số 48,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,10.7901771,106.7108563
Bác Sĩ Phạm Đình Hòa,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,doctors,doctor,Unknown,Unknown,Unknown,10.7901955,106.710302
Nhà Thuốc Tư Nhân Hoàng Diệu,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,10.7637752,106.7042696
Nhà Thuốc Sơn La,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,10.7624466,106.7022392
Trung Tâm Y Tế Dự Phòng - Phòng Khám Tiêm Phòng,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,10.764268,106.707021
Unknown,Unknown,Ngô Quyền,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,10.0340208,105.7878963
โรงพยาบาลโพนทอง,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,16.2944746,103.9705455
โรงพยาบาลร่องคำ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,16.2641251,103.7399961
โรงพยาบาลคอนสวรรค์,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,15.932741,102.2819063
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,21.0312946,105.8492864
Phòng Chẩn Trị Y Học Cổ Truyền Tư Nhân,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,10.5371749,106.4121969
Phòng Chẩn Trị Y Học Dân Tộc,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,10.5383745,106.4195919
Hiệu Thuốc Số 1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,10.5397269,106.4152059
Nhà Thuốc Huỳnh Mai,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,10.5275901,106.419992
Nhà Thuốc Quang Phúc,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,10.5378541,106.4125077
Nhà Thuốc Tây Xuân,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,10.5297768,106.434704
Bệnh Viện Đa Khoa Long An - Khoa Nội A1,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,10.5392545,106.4194209
Nhà Thuốc Thanh Bình,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,10.5358037,106.4139706
Nhà Thuốc Tây Thạch Thảo,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,10.5451823,106.3862551
Đại Lý Thuốc Tây 108,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,10.5199074,106.4557719
Hiệu Thuốc Số 23,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,10.5395772,106.4084178
Nhà Thuốc Tây Minh Ngân,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,10.5386462,106.4140844
Đại Lý Thuốc Tây - Công Ty Trách Nhiệm Hữu Hạn Dược Phẩm Đăng Quang,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,10.5297417,106.4344422
