Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
"Apotheke ""Zum heiligen Othmar""",Unknown,Hetzgasse,Wien,1030,Unknown,AT,pharmacy,pharmacy,+43 (1) 7123120,Unknown,"Mo-Fr 08:00-12:00,14:00-18:00; Sa 08:00-12:00",48.2084899,16.3930856
"Apotheke ""Zum Feldmarschall Radetzky""",Unknown,Radetzkyplatz,Wien,1030,Unknown,AT,pharmacy,pharmacy,+43 (1) 7126436,Unknown,"Mo-Fr 08:00-12:00,14:00-18:00; Sa 08:00-12:00",48.2111464,16.3901051
Vital Apotheke Strebersdorf,Unknown,Prager Straße,Wien,1210,Unknown,AT,pharmacy,Unknown,+43 1 2922085,http://www.vitalapo-strebersdorf.at/,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.287259,16.383564
Petrus-Apotheke,Unknown,Erdbergstraße,Wien,1030,Unknown,AT,pharmacy,pharmacy,+43 (1) 7134473,Unknown,Mo-Fr 08:00-18:00,48.2025494,16.3929078
Nemocnica Modra n.o.,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,+421 33 6902 744,https://nemocnicamodra.sk/,Unknown,48.3334989,17.3065452
Kőhegy Patika,Unknown,Jankovich Gyula utca,Pomáz,2013,Unknown,Unknown,pharmacy,pharmacy,Unknown,http://www.kohegy.hu,Mo-Fr 08:00-19:00; Sa 08:00-13:00; PH off,47.6446182,19.0280622
Jugendzahnambulatorium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,48.2272857,16.3571127
Herz-Jesu-Krankenhaus,Unknown,Baumgasse,Wien,1030,Unknown,AT,hospital,hospital,+43 (0)1 / 712 26 84-0,https://www.kh-herzjesu.at/,Unknown,48.1955792,16.3984155
St. Markus-Apotheke,Unknown,Landstraßer Hauptstraße,Wien,1030,Unknown,AT,pharmacy,pharmacy,+43 (1) 7123561,https://www.sanktmarkusapo.at/,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.1953786,16.3964057
Paulus-Apotheke,Unknown,Landstraßer Hauptstraße,Wien,1030,Unknown,AT,pharmacy,pharmacy,+43 (1) 7121463,https://www.paulus-apotheke.at/,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.1907482,16.4010278
TheraWell,Unknown,Landstraßer Hauptstraße,Wien,1030,Unknown,AT,Unknown,physiotherapist,Unknown,https://www.thera-well.at,"""Termine nach Vereinbarung""",48.194083,16.3978779
Auge Gottes Apotheke,Unknown,Nussdorfer Straße,Wien,1090,Unknown,AT,pharmacy,pharmacy,+43 (1) 3179344,https://www.augegottes.at/,Mo-Fr 08:00-18:00; Sa 08:00-14:00,48.231492,16.35409
Apotheke zum goldenen Elephanten,Unknown,Liechtensteinstraße,Wien,1090,Unknown,AT,pharmacy,pharmacy,+43 1 3179214,https://www.goldenerelephant.at/,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.2269371,16.3563533
Bahnhof-Apotheke,Unknown,Julius-Tandler-Platz,Wien,1090,Unknown,AT,pharmacy,pharmacy,+43 1 3175211,https://www.bahnhof-apotheke.wien/,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.2252557,16.3607727
Hubertus-Apotheke,Unknown,Alserbachstraße,Wien,1090,Unknown,AT,pharmacy,Unknown,+43 1 3175188,Unknown,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.2265118,16.3642077
Lekáreň Eva,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,48.3323092,19.6637668
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,48.3296249,19.6601622
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,48.3315279,19.6604423
Lekáreň Regia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,48.3312979,19.6661358
Eurolekáreň,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,48.3365853,19.6593134
Lekáreň Čierny Orol,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,48.3280836,19.6688968
Haydn-Apotheke,Unknown,Margaretengürtel,Wien,1050,Unknown,AT,pharmacy,pharmacy,+43 1 5454646,https://www.haydn-apo.at/,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.1815901,16.3485405
Pajzs gyógyszertár,Unknown,Duna utca,Budapest,1221,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 08:00-20:00,47.4300911,19.0385594
Bahnhofapotheke,Unknown,Bahnhofplatz,Bruckneudorf,2460,Unknown,AT,pharmacy,pharmacy,+43 2162 623170,Unknown,Unknown,48.0197434,16.7786755
Iris,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,48.3313273,19.6685722
Pri artézske,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,48.3272328,19.6660923
U raka,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,48.3245229,19.6659237
Tília,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,48.3235517,19.6656156
Septima,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,48.3209342,19.6697609
Benu,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,48.2089121,19.3505904
Belladonna,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,48.2082894,19.3514647
Aqua Viva,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,48.2074185,19.3491653
Panacea,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,48.2113497,19.3501821
Nemocnica s poliklinikou,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,48.2108069,19.3502357
Biely lev,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,48.210339,19.3520597
Elixír,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,48.2637594,19.8241788
Pohotovostná služba,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,48.2651077,19.8240804
Pod hradom,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,48.2702079,19.8245318
Hausapotheke Dr. Erwin Schenzel,Unknown,Weinbergstraße,Unknown,2464,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,48.0638416,16.7418228
Lekáreň A-Z,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 07:30-18:00; Sa 07:30-12:00,47.7671335,18.1257424
Alte Hofmühl-Apotheke,Unknown,Hofmühlgasse,Wien,1060,Unknown,AT,pharmacy,Unknown,+43 1 5975402,https://www.hofmuehl-apo.at/,"Mo-Fr 08:00-13:00,14:00-18:00; Sa 08:00-12:00",48.1934311,16.3521714
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,48.2688821,17.0287359
Stadtapotheke,Unknown,Leopoldauer Straße,Gerasdorf,2201,Unknown,AT,pharmacy,pharmacy,Unknown,Unknown,"Mo-Fr 08:00-12:00, 14:00-18:00; Sa 08:00-12:00; Su,PH off",48.2936194,16.4672936
Lekáreň Pokrok,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 08:00-22:00,48.1586274,17.1204854
Linden-Apotheke,Unknown,Hernalser Hauptstraße,Wien,1170,Unknown,AT,pharmacy,pharmacy,+43 1 4862404,https://www.lindenapo.info/,Mo 08:00-19:00; Tu-Fr 08:00-18:00; Sa 08:00-12:00,48.2223573,16.3183374
Apotheke Trillerpark,Unknown,Trillergasse,Wien,1210,Unknown,AT,pharmacy,pharmacy,+43 (1) 2927708,https://www.apotrillerpark.at/,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.2734583,16.4026813
Apotheke zur Mariahilf,Unknown,Brünner Straße,Wien,1210,Unknown,AT,pharmacy,pharmacy,+43 (1) 2921589,https://www.mariahilfapothekewien.at/,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.276632,16.4089557
Apotheke zum Weinstock,Unknown,Brünner Straße,Wien,1210,Unknown,AT,pharmacy,pharmacy,+43-1-2929750,Unknown,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.2829628,16.4131122
Sonnen-Apotheke,Unknown,Pötzleinsdorfer Straße,Wien,1180,Unknown,AT,pharmacy,pharmacy,+43 1 4794241,https://sonnenapotheke.co.at/,Mo-Fr 08:00-19:00; Sa 08:00-12:00,48.2391455,16.3162158
St. Ulrich-Apotheke,Unknown,Sparkassegasse,Hollabrunn,2020,Unknown,AT,pharmacy,pharmacy,+43 2952 4330,http://www.ulrichapotheke.at/,"Mo-Fr 08:00-12:00, 14:00-18:00; Sa 08:00-12:00; Su,PH off",48.5658182,16.0799825
Benu,Unknown,Námestie SNP,Bratislava,811 01,Unknown,Unknown,pharmacy,pharmacy,+421 2 20634147,https://www.benulekaren.sk/,Mo-Fr 08:00-19:00; Sa 08:00-14:00,48.1442369,17.112585
"Apotheke ""Zur Austria""",Unknown,Währinger Straße,Wien,1090,Unknown,AT,pharmacy,pharmacy,+43 1 3179329,https://austriaapo.at/,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.2173775,16.3593344
Adler-Apotheke,Unknown,Kirchstetterngasse,Wien,1160,Unknown,AT,pharmacy,Unknown,+43 1 4931889,https://www.adler-apotheke.at/,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.2079492,16.3326826
Gersthofer-Apotheke,Unknown,Gersthofer Straße,Wien,1180,Unknown,AT,pharmacy,pharmacy,+43 1 4791310,Unknown,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.2321839,16.3282563
Schutzengel-Apotheke,Unknown,Favoritenstraße,Wien,1040,Unknown,AT,pharmacy,pharmacy,+43 1 5050124,https://www.apotheke-zum-schutzengel.at/,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.194825,16.3699715
Apotheke Weinhaus,Unknown,Kreuzgasse,Wien,1180,Unknown,AT,pharmacy,pharmacy,+43 (1) 4787211,Unknown,Unknown,48.2262873,16.3308565
Franziskus Spital Landstraße,Unknown,Landstraßer Hauptstraße,Wien,1030,Unknown,AT,hospital,hospital,+43 1 71126-0,https://www.franziskusspital.com,Unknown,48.2050873,16.3860573
Krankenhaus der Barmherzigen Schwestern,Unknown,Stumpergasse,Wien,1060,Unknown,AT,hospital,hospital,Unknown,Unknown,Unknown,48.1923503,16.3454714
Goldenes Kreuz Privatklinik,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,48.2176892,16.3469499
Sanatorium Hera,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,48.2264408,16.3517205
Adler Apotheke,Unknown,Währinger Straße,Wien,1180,Unknown,AT,pharmacy,pharmacy,+431479 33 20,https://www.adlerapotheke.co.at/,"Mo-Fr 08:00-18:00, Sa 08:00-12:00",48.2281918,16.3352972
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,48.3350196,19.6678516
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,45.9595429,17.4626335
Megváltó Gyógyszertár,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,45.960618,17.4710843
Rathaus Apotheke,Unknown,Stadiongasse,Wien,1010,Unknown,AT,pharmacy,pharmacy,+43 1 4056678,https://www.doskar.at/de/apotheken.html,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.2093862,16.3557185
Marien-Apotheke,Unknown,Rückertgasse,Wien,1160,Unknown,AT,pharmacy,pharmacy,+43 (1) 4862260,http://www.marienapotheke1160.at/,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.2174301,16.3191288
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,47.8688154,18.2711344
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,46.1824717,21.3239859
Teaha,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,46.1769105,21.3196176
Sinapis,Unknown,Unknown,Arad,Unknown,Unknown,Unknown,pharmacy,pharmacy,+400257284400,https://www.sinapis.ro/,Unknown,46.1675579,21.3198077
Farmacia,Unknown,Piața Avram Iancu,Arad,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 08:00-20:00; Sa-Su off,46.1705165,21.3166567
Dr.Max,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,48.3293534,19.6653916
"Apotheke ""Zum Biber""",Unknown,Porzellangasse,Wien,1090,Unknown,AT,pharmacy,pharmacy,+43 (1) 3177448,https://www.biber-apotheke.at//,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.2190371,16.3631355
Lekáreň pri Redute,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 07:30-18:00,48.1414551,17.1107616
Centrum u zlatého Grífa,Unknown,Sedlárska,Bratislava,Unknown,Unknown,SK,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 08:30-17:00; Sa 10:00-17:00,48.1437679,17.106662
Dr. Max,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,https://www.drmax.sk/lekarne/obchodna-12-bratislava,Mo-Fr 07:30-18:30; Sa 08:00-13:00,48.1465641,17.108689
Schneider,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,https://www.schneider-lekaren.sk/,Mo-Fr 09:00-14:00,48.1529643,17.1210736
U Kozej brány,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 08:00-18:00,48.1472132,17.1017243
D+D,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,48.3091368,18.086349
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,48.3106215,18.0860682
Ivone Farm,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,46.1994876,21.2943345
Háziorvosi rendelő,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,doctors,doctor,Unknown,Unknown,"Mo-Fr 07:30-11:30, Mo-Th 15:30-19:30",47.5053038,19.05206
Házi gyermekorvosi rendelő,Unknown,Akadémia utca,Budapest,1054,Unknown,Unknown,doctors,doctor,Unknown,Unknown,Mo-Fr 08:00-20:00,47.5023484,19.0464129
Antik Gyógyszertár,Unknown,Falk Miksa utca,Budapest,1055,Unknown,Unknown,pharmacy,pharmacy,+36 1 312 7278,Unknown,Mo-Fr 08:00-17:30,47.5105369,19.0479914
Bajcsi 66 Patika,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 08:00-20:00; Sa 08:00-13:00,47.5072091,19.0547646
Benu Gyógyszertár Bp. Panacea,Unknown,Hold utca,Budapest,1054,Unknown,Unknown,pharmacy,pharmacy,+36 1 332 6964,https://benu.hu/shop/gyogyszertarak/benu-gyogyszertar-budapest-panacea,Mo-Fr 08:00-20:00; Sa 08:00-13:00,47.506049,19.05234
Ezüst Gyógyszertár,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 07:30-20:00; Sa 09:00-14:00,47.5111164,19.0544781
Alexandra,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,46.1659261,21.3111428
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,46.1657037,21.2930142
Medica Farm,Unknown,Strada Vasile Lucaciu,Arad,310327,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,46.1721185,21.3473503
Pharmedicum,Unknown,Bulevardul Nicolae Titulescu,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,46.1788813,21.3405946
Spitalul Orășenesc,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,46.1265851,22.7910319
Herba,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,46.1912654,21.3305971
Arcatim,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,46.1909994,21.3304013
FarmaVet - Farmacie Veterinară,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,46.1754802,21.3662157
Omnifarm,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,46.1967501,21.2986747
Apotheke St. Veit,Unknown,Auhofstraße,Wien,1130,Unknown,AT,pharmacy,pharmacy,+43 (1) 8775671,https://www.stveit-apotheke.at/,"Mo-Fr 08:00-18:00, Sa 08:00-12:00",48.1904909,16.2705445
Dr. Max,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,48.5710324,19.1125097
Osyris,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,46.1997828,21.2948033
Apotheke Altmannsdorf,Unknown,Breitenfurter Straße,Wien,1120,Unknown,AT,pharmacy,pharmacy,+43 1 8046841,https://www.apotheke-altmannsdorf.com/,"Mo-Fr 08:00-18:00, Sa 08:00-12:00",48.1651839,16.315487
Lotos Apotheke,Unknown,Wittelsbachstraße,Wien,1020,Unknown,AT,pharmacy,pharmacy,Unknown,https://www.lotosapotheke.at/,"Mo-Fr 08:00-12:00,14:00-18:00; Sa 08:00-12:00",48.2059419,16.3987017
Sophien-Apotheke,Unknown,Marxergasse,Wien,1030,Unknown,AT,pharmacy,pharmacy,+43 1 713 47 84,Unknown,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.2067482,16.3894806
Lekáreň Lamač,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Mo-Fr 08:00-18:00,48.1950993,17.0519662
Lekáreň Magma,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 08:00-18:00,48.1261515,17.0965871
Lekáreň elán,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,48.1262807,17.0970878
Christiana,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,46.153865,21.32142
Háziorvosi rendelő,Unknown,Semmelweis utca,Budapest,1052,Unknown,Unknown,doctors,doctor,Unknown,Unknown,Unknown,47.4955564,19.0566188
Háziorvosi rendelők,Unknown,Váci utca,Budapest,1056,Unknown,Unknown,doctors,doctor,Unknown,Unknown,"Mo-Fr 08:00-12:00,16:00-20:00",47.491223,19.0544593
Germania-Apotheke,Unknown,Hütteldorfer Straße,Wien,1150,Unknown,AT,pharmacy,pharmacy,+43 1 9824558,https://www.germania-apotheke.at/,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.1992082,16.3192354
"Apotheke Schwenk ""Zum hl. Johann von Nepomuk""",Unknown,Schönbrunner Straße,Wien,1120,Unknown,AT,pharmacy,pharmacy,+43 1 8134149,https://www.apotheke-schwenk.at/,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.1831141,16.3291121
Willkommens-Apotheke,Unknown,Märzstraße,Wien,1150,Unknown,AT,pharmacy,pharmacy,+43 1 9825405,https://www.willkommens-apotheke.at/,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.1979598,16.3275664
Ó Utcai Gyógyszertár,Unknown,Bajcsy-Zsilinszky köz,Budapest,1065,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 08:00-19:00; Sa 09:00-14:00,47.50233,19.0554567
Lekáreň Trnavské mýto,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,https://www.dobre-lieky.sk/,Mo-Fr 07:30-18:00,48.158632,17.1288582
Lekáreň Šalvia,Unknown,Nobelovo námestie,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,+421 2 2090 9760,Unknown,Mo-Fr 10:00-18:00; Sa 08:30-12:00,48.1296546,17.098825
Lekáreň na korze,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Mo-Fr 07:30-18:30; Sa 08:00-12:30,48.1251903,17.0997423
Szeder Gyógyszertár,Unknown,Zrínyi Miklós utca,Szedres,7056,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,"Mo,We 08:00-16:00; Tu,Th 10:30-17:00; Fr 10:00-16:00; PH off",46.4744113,18.6817572
Apotheke zum Schutzengel,Unknown,Gentzgasse,Wien,1180,Unknown,AT,pharmacy,pharmacy,+43 1 4795500,https://www.aposphere.at/,Mo-Fr 08:00-19:00; Sa 08:00-12:00,48.2269307,16.3448143
Hans Sachs Apotheke,Unknown,Währinger Straße,Wien,1180,Unknown,AT,pharmacy,pharmacy,+43 1 4796955,Unknown,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.2253765,16.3483042
Sternwarte-Apotheke,Unknown,Sternwartestraße,Wien,1180,Unknown,AT,pharmacy,pharmacy,+43 1 478 3464,https://www.sternwarte-apotheke.at/,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.2293715,16.3490319
Stern-Apotheke,Unknown,Karolinengasse,Wien,1040,Unknown,AT,pharmacy,pharmacy,+43 (1) 5055146,Unknown,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.1897305,16.3722788
Bartholomäus-Apotheke,Unknown,Elterleinplatz,Wien,1170,Unknown,AT,pharmacy,pharmacy,+43 1 4022400,https://www.bartholomaeus-apotheke.at/,Mo-Fr 08:00-19:00; Sa 08:00-12:00,48.2184663,16.331579
Theresien Apotheke,Unknown,Kreuzgasse,Wien,1180,Unknown,AT,pharmacy,pharmacy,+43 (1) 4064552,Unknown,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.2221958,16.3427862
St.-Anna-Apotheke,Unknown,Währinger Straße,Wien,1090,Unknown,AT,pharmacy,pharmacy,+43 1 3177428,https://www.doskar.at/de/apotheken.html,Mo-Fr 08:00-18:00; Sa 08:00-12:00,48.2224725,16.3531459
