Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Taastrup Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 09:00-17:30; Sa 09:00-14:00,55.6503248,12.3016354
Svane Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,+4545870096,Unknown,24/7,55.7715398,12.5024266
Brørup Sygehus,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,https://esbjerggrindstedsygehus.dk/,Unknown,55.480881,9.0218779
Omtanken Vårdcentral Åby,Unknown,Katrinebergsgatan,Mölndal,Unknown,Unknown,SE,clinic,clinic,Unknown,https://omtanken.se/vardcentraler/aby/,Mo-Th 07:45-17:00; Fr 07:45-16:00,57.6481605,12.0166116
Nørresundby Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,+45 98 17 19 44,https://noerresundbyapotek.a-apoteket.dk/,Mo-Fr 09:00-17:30; Sa 09:00-13:00,57.0587064,9.9231688
Roskilde Dom Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,https://a-apoteket.dk/927/roskilde-domapotek-hovedmenu,Unknown,55.6406997,12.0889044
Hornsyld Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,https://hornsyldapoteksudsalg.a-apoteket.dk/,Unknown,55.7539019,9.8521582
Trekroner Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Th 09:00-17:30; Fr 09:00-18:00; Sa 10:00-14:00,55.661859,12.5185311
Skive Sygehus,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,56.5730901,9.0289236
Galten Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,56.1552244,9.9042324
Skanderborg Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,56.0309354,9.9330188
Lægehuset,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,doctors,doctor,Unknown,Unknown,Unknown,55.4499121,8.4025688
Apoteket Eken,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,57.7686356,12.2664438
Hornbæk Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,56.0898271,12.4564377
Storvorde Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,57.0001502,10.1009633
Tarm Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,55.9070793,8.520941
Marselisborg Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,56.1192608,10.1804863
Kronans Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 09:00-18:00; Sa 10:00-14:00,57.7942322,11.9884369
Närhälsan Högsbo vårdcentral,Unknown,Markmyntsgatan,Göteborg,414 80,Unknown,SE,clinic,clinic,Unknown,Unknown,Unknown,57.6701476,11.9288803
Sjuksköterskemottagningen Hven,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,nurse,Unknown,Unknown,Unknown,55.9111395,12.6906565
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,55.9110903,12.6919269
Enghave Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,+45 33313778,http://www.enghaveapotek.dk/,Mo-Th 09:00-17:30; Fr 09:00-18:00; Sa 09:00-13:30,55.6660639,12.5441119
Bagsværd Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Mo-Th 09:00-17:30; Fr 09:00-18:00; Sa 09:30-13:30,55.7615701,12.4525068
Apoteket Lejonet,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,56.9037933,12.4909564
Hammel Neurocenter,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,56.2554871,9.8699815
Kronans Apotek,Unknown,Tuve Torg,Göteborg,41745,Unknown,SE,pharmacy,pharmacy,Unknown,Unknown,Unknown,57.75556,11.9271593
Valby Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Mo-Fr 09:00-17:30; Sa 09:30-14:00,55.6664634,12.5170883
SADF Fodpleje,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,podiatrist,Unknown,Unknown,Unknown,55.6647794,12.5162032
Holte Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,+45 45420076,https://www.holte-apotek.dk/,Mo-Fr 09:30-18:00; Sa 09:00-15:00,55.8118879,12.4716582
Amagerbro Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 09:30-19:00; Sa 10:00-17:00,55.6637848,12.6049012
Vårdcentralen Håsten,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,57.1119899,12.279656
Apoteket,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,57.0995418,12.2769935
Gentoftegade Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,55.7475163,12.5412319
Apoteket Falken,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,56.9058079,12.4924112
Herlev Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,55.7241564,12.4388846
Harlev Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,+45 86148938,https://www.apoteket.dk/apoteker/aarhus-marselisborg-apotek/galten-apotek/harlev-apotek,"09:30-17:00; Sa 09:30-13:00; Su,PH off",56.1450311,10.0005326
Apoteksgruppen,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,57.7082856,11.654383
Kronans Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 09:00-19:00,57.6402134,11.9528265
Hjortespring,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,https://www.herlev-apotek.dk/kontakt,Unknown,55.7428845,12.4233675
Christiansfeld Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,+45 74561314,https://www.apoteket.dk/apoteker/haderslev-hjorte-apotek/christiansfeld-apotek,Unknown,55.3563129,9.4864385
Kronans Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 09:00-18:00; Sa 10:00-14:00,57.6548692,12.0150285
Tårnby Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,"Mo,Tu,Th,Fr 09:00-17:30; We 09:00-18:00; Sa 09:30-13:30",55.6325684,12.6215127
Solrød Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,+45 56141433,https://www.apoteket.dk/Apotek.aspx?id=1374,Unknown,55.5329832,12.2195643
Nötkärnan Kållered Familjeläkare och BVC,Unknown,Gamla Riksvägen,Kållered,42832,Unknown,SE,clinic,clinic,Unknown,https://kalleredfamiljelakare.se/,Unknown,57.6108731,12.0488575
Bramminge Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Th 09:30-17:30; Sa 09:00-13:00,55.4647232,8.7025801
Kronans Apotek,Unknown,Treriksgatan,Göteborg,415 01,Unknown,SE,pharmacy,pharmacy,Unknown,Unknown,"Mo-Fr 09:00-18:30, Sa 09:00-14:00",57.7299783,12.0139261
Apoteket,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,+46771450450,Unknown,Mo-Fr 09:00-18:00; Sa 10:00-15:00,56.0474293,12.6920509
Hasle Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,https://www.apoteket.dk/apoteker/aarhus-aabyhoej-apotek/hasle-apotek,Unknown,56.1681406,10.1628858
Apotek Kronan,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Mo-Fr 09:00-19:00; Sa 10:00-14:00,57.7973362,12.0518395
Hornslet Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Mo-Th 09:00-17:30; Fr 09:00-18:00; Sa 09:00-13:00,56.320394,10.319871
Folktandvården,Unknown,Triörgatan,Angered,424 65,Unknown,Unknown,dentist,dentist,+46 10 441 74 50,https://folktandvarden.vgregion.se/vara-kliniker/allmantandvardskliniker/folktandvarden-angered-goteborg/,Mo-Th 07:00-19:00; Fr 07:00-16:00,57.7983408,12.0513064
Fanø Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Th 09:00-17:00; Fr 09:00-17:30; Sa 09:00-13:00,55.444805,8.4034088
Sønderbro Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,56.4588898,10.0388189
Kronans Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 10:00-19:00; Sa 10:00-16:00; Su 11:00-16:00,57.709138,11.920599
Kolding Løveapotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,"Mo-Fr 10:00-20:00; Sa,Su 10:00-17:00",55.5138944,9.4588517
Christianshavns Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,https://www.apoteket.dk/apoteker/koebenhavn-christianshavns-apotek,Mo-Fr 09:00-18:00; Sa 10:00-14:00,55.6722489,12.5920615
Sankt Stefans Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Sa 10:00-15:00; Su off; Mo-Fr 09:30-18:00,55.694676,12.548973
Løve apoteket,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,56.4600211,10.0363752
Nivå Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Mo-Fr 09:00-17:30; Sa 09:30-13:30,55.934728,12.5042137
Jernbane Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,56.4608551,10.0308865
Det Gamle Svaneapotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,56.4591314,10.0362475
Apotek Hjärtat,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 08:30-20:00; Sa 10:00-16:00; Su 10:00-15:00,57.7954176,12.0495983
Almen,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,57.577147,12.0877571
Tandlægen Kirkegade,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,+45 75120359,https://www.tandlaegenkirkegade.com/,Unknown,55.4491655,8.4067618
Apoteket Ørnen,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,https://www.apoteket.dk/apoteker/odense-apoteket-oernen,24/7,55.3944649,10.3823901
Vaisenhus Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,+45 33154110,https://www.vaisenhus-apotek.dk/,Mo-Fr 09:00-18:00; Sa 10:00-16:00,55.681653,12.575572
Regionspsykiatrien Viborg,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,56.4469128,9.4099081
Centrum Tandlægerne,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,55.396362,10.380135
Frederiksborg Fodpleje,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,55.9290278,12.2501156
Svane Apoteket,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,56.5682712,9.0271498
Balling Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,56.6134721,8.8795737
Apoteket Tallen,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 09:00-18:00,57.7200991,12.0701331
Apoteksgruppen,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,57.6701475,11.8717051
Apoteket Ekorren,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,57.7515758,12.0315753
Apoteket,Unknown,Unknown,Landvetter,43832,Unknown,SE,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 08:00-19:00; Sa 09:00-15:00; Su off,57.6867767,12.2108837
Værløse Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,+45 44 48 22 09,https://xn--vrlseapotek-98a0v.dk,Mo-Fr 09:00-18:00; Sa 09:00-14:00,55.7845087,12.3736846
Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,55.947335,8.494485
Dragør Tandlægerne,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,+45 32532012,Unknown,Unknown,55.5939824,12.6730174
Greve Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,55.5822931,12.294168
Langå Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,56.3904445,9.8949724
Islands Brygge Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 09:00-17:30; Sa 09:30-13:30; Su off,55.6669835,12.5781469
Per Falkenberg,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,alternative,Unknown,Unknown,Unknown,55.665695,12.5976434
Hellerup Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,"Mo-Th 09:00-17:30, Fr 09:00-18:00, Sa 09:00-14:00",55.732492,12.575359
Närhälsan Krokslätt vårdcentral,Unknown,Fredåsgatan,Mölndal,431 67,Unknown,SE,clinic,centre,Unknown,Unknown,Unknown,57.6737408,12.0083834
Närhälsan Bjurslätt vårdcentral,Unknown,Bjurslätts Torg,Göteborg,41726,Unknown,SE,clinic,clinic,Unknown,Unknown,Unknown,57.7294179,11.9261823
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,+45 7586 1055,https://om.coop.dk/koncern/vores+butikker/Vis+butik.aspx?id=3206,Unknown,55.6382412,9.7002769
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,57.1054668,12.2532017
Närhälsan Brämaregården vårdcentral,Unknown,Virvelvindsgatan,Göteborg,417 09,Unknown,SE,clinic,clinic,Unknown,Unknown,Unknown,57.7204563,11.9399639
St Thomas apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,+45 7582 0244,https://vejlestthomas.apotekeren.dk/,Mo-Th 09:00-17:30; Fr 09:00-18:00; Sa 09:00-15:00,55.7112202,9.5360723
Tandläkargruppen,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,57.6873772,11.9918456
Kronans Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,57.7099688,11.774667
Capio Vårdcentral Amhult,Unknown,Flygfältsgatan,Torslanda,423 37,Unknown,SE,clinic,clinic,Unknown,Unknown,Unknown,57.7095215,11.7810131
Prøvestenscentrets Apoteksudsalg,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,+45 49 22 00 02,https://www.apoteket.dk/Apotek.aspx?id=1746,Unknown,56.0205111,12.5723563
Närhälsan Masthugget vårdcentral,Unknown,Fjärde Långgatan,Göteborg,413 27,Unknown,SE,clinic,clinic,Unknown,Unknown,Mo-Fr 08:00-17:00,57.698112,11.9439974
Capio Vårdcentral Axess,Unknown,Södra Allégatan,Göteborg,Unknown,Unknown,SE,clinic,clinic,Unknown,Unknown,Unknown,57.6995896,11.9578707
Kronans Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,https://www.kronansapotek.se/,"Mo-Fr 10:00-18:00; Sa,Su off",57.6836924,11.9718791
Asnæs Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,55.8118713,11.5004979
Vanløse Løve Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,"Mo-We 09:30-18:00; Th,Fr 10:00-18:00; Sa 09:30-15:00",55.6880013,12.4921263
Bolbro Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,+45 66 16 75 00,http://www.odense-bolbro-apotek.dk,Mo-Fr 09:00-17:30; Sa 09:00-13:00,55.3940923,10.347715
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,56.05888,10.2064595
"Lægerne Nørreport, Skive",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,doctors,doctor,+45 9752 0066,Unknown,Mo-Su 07:00-21:00,56.5695862,9.0282832
Capio Lundby Specialistsjukhus,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,hospital,Unknown,Unknown,Unknown,57.7212244,11.9367279
Kronans Apotek,Unknown,Unknown,Göteborg,Unknown,Unknown,SE,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 08:30-18:30; Sa 10:00-14:00,57.7216433,11.9370332
Folktandvården,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,"Mo,Tu 07:00-15:30; We 08:00-13:00; Th 07:00-15:30; Fr 07:00-15:00",57.7214465,11.9362084
Havdrup Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 09:00-17:30; Su 09:00-13:00,55.5438109,12.1152731
Overlade Medicinudleveringssted,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,https://www.apoteket.dk/apoteker/aalborg-budolfi-apotek/loegstoer-apotek/overlade-haandkoebsudsalg,09:00-20:00; Sa 09:00-12:00; Su off,56.858048,9.265883
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,55.7309269,9.1128481
Lægehuset i Møldrup,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,doctors,doctor,Unknown,Unknown,Mo-Fr 08:00-16:00,56.6206178,9.5019363
Lolk tandlæge,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,55.7329884,9.1102908
Apoteket,Unknown,Linnégatan,Göteborg,413 04,Unknown,SE,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 08:00-19:00; Sa 10:00-16:00; Su 11:00-16:00,57.6979446,11.9516259
Apoteket,Unknown,Engelbrektsgatan,Göteborg,41137,Unknown,SE,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 08:30-19:00; Sa 10:00-15:00,57.6996249,11.979085
Bellinge Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 08:30-17:30; Sa 09:00-13:00,55.3368691,10.3156356
Aalestrup Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Mo-Th 09:00-17:00; Fr 09:00-17:30; Sa 09:00-13:00 || off,56.694544,9.4954287
Horsens Løve Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,55.8680427,9.8456282
Bankager Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,55.835989,9.833302
Søndergades Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,https://www.horsenssoendergadesapotek.dk/,Mo-Fr 09:00-18:00; Sa 10:00-14:00,55.8617832,9.846625
Apoteket Linden,Unknown,Gästgivaregränd,Unknown,51736,Unknown,SE,pharmacy,Unknown,+46771450450,Unknown,Unknown,57.6695308,12.5715126
Närhälsan Bollebygd vårdcentral,Unknown,Gästgivarevägen,Bollebygd,517 36,Unknown,SE,clinic,centre,Unknown,https://www.narhalsan.se/hitta-mottagning/bollebygd/narhalsan-bollebygd-vardcentral/,Unknown,57.6695551,12.5721096
Sanct Lukas Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,+45 86121222,https://www.sctlukasapotek.dk/,Unknown,56.1461713,10.1932848
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,55.4901031,9.4747626
Sorø Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,55.4334402,11.5565243
Børneneurologisk Behandlingsklinik,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,55.7156153,12.565832
Give Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,+45 75731544,https://giveapotek.a-apoteket.dk/,Unknown,55.8457739,9.2388873
Bredballe apoteksudsalg,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,+45 7581 6446,https://www.gorms.dk/,Mo-Fr 09:30-17:30; Sa 09:30-13:00,55.7189643,9.6091714
Horsens Svane Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Mo-Fr 09:00-18:00; Sa 09:00-14:00,55.8591243,9.8517966
Apotek Hjärtat,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,+46771405405,https://www.apotekhjartat.se/hitta-apotek-hjartat/skane/apotek_hjartat_stattena_helsingborg/,Mo-Fr 08:30-18:00,56.0594114,12.6975362
Egtved Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,+45 7555 1003,http://www.egtvedapotek.dk,Unknown,55.6196956,9.3066395
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,+45 15803204,Unknown,Unknown,55.867616,9.3642701
Egtved Apotek Medicinudlevering,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,+45 7588 3038,http://www.egtvedapotek.dk,Unknown,55.7039913,9.3058507
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,+45 75885002,http://www.egtvedapotek.dk,Unknown,55.6728121,9.435961
Thyregod Håndkøbsudsalg,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,+45 7573 4211,Unknown,Unknown,55.9098601,9.2574962
Rygcenter Aarhus,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,alternative,+45 86117611,https://rygcenteraarhus.dk/,Unknown,56.1311976,10.1617499
Glostrup Apotek,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,"Mo-Su,PH 06:00-23:59",55.6656042,12.396614
Närhälsan Lerum vårdcentral,Unknown,Göteborgsvägen,Lerum,443 30,Unknown,SE,clinic,clinic,Unknown,Unknown,Unknown,57.7685199,12.2662294
