Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Usha Mission Hospital,"Chandsar Basti, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2198862,74.9447031
"Maheshwari Nursing Home, Bathinda","100 Feet Road, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,30.2152623,74.9521328
"Sidhu Hospital and Surgery Centre, Bathinda","Goniana Road, Ganesh Nagar, Bathinda",Unknown,Unknown,151005,Punjab,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,30.2184718,74.940684
Nagpal Superspeciality Hospital,"Mall Road , Near Hanuman Chowk",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,https://www.nagpalhospital.com/,Unknown,30.2126074,74.9422702
S.D Mahabir Dal Hospital,"Mata Rani Street , Old City",Unknown,Unknown,151005,Punjab,Unknown,hospital,Unknown,Unknown,http://sdmahabirdalhospital.com/,Unknown,30.2105466,74.9442266
Sarvesh Divya Hospital,"Namdev Marg, Ganesh Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2225088,74.9380322
Delhi Heart Institute and Research Centre,"GT Rd, Near Tinkoni, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.220339,74.9389521
Dehli Child Care And Dental Hospital,"Ganesh Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2196241,74.9401189
"Navjivan Nursing Home And Maternity Center,","Mall Road, Old City, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2124423,74.939716
"Garg Nursing Home, Bathinda","Street Number 6, Malviya Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2128923,74.939771
Sra Eye Hospital,Malviya Nagar G T Road,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2091048,74.945438
Narang Hospital,The Mall,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2217261,74.9554001
Major Gopta Bone and Joint Hospital,Ganesh Nagar,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2220848,74.9427817
"Gem Hospital, Bathinda",Namdev Marg,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,https://gemivf.com/,Unknown,30.2221411,74.9423224
Malwa Superspeciality Hospital,"Power House Rd,Civil Hospital Premises Nh - 64",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2077716,74.9561086
"Aman Hospital, Bathinda","GT Rd, Telian Wala Mohalla, Old City",Unknown,Unknown,151005,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2070535,74.9457546
UPHC Beant Nagar,"Beant Nagar, Model Town Phase 2",Unknown,Unknown,151001,Punjab,Unknown,Unknown,centre,Unknown,Unknown,Unknown,30.206723,74.96453
Ashoka Hospital,"Parasram Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2162826,74.9263369
NFL Hospital,Bathinda,Unknown,Unknown,151003,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.255191,74.944604
LKRM City Hospital,Bathinda,Unknown,Unknown,151005,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2039409,74.9353784
Brar Eye Hospital,"Jivi Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2301223,74.9373917
Kishori Ram Hospital,"Basant Vihar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.223988,74.951956
Guru Ram Dass Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2262938,74.9590721
Red Cross Hospital,Bathinda,Unknown,Unknown,151003,Punjab,Unknown,hospital,hospital,Unknown,Unknown,Unknown,30.24173,74.93421
Jaipur Children Hospital,"Parasram Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2106226,74.9248706
ECHS Polyclinic,Bathinda,Unknown,Unknown,151004,Punjab,Unknown,clinic,clinic,Unknown,Unknown,Unknown,30.218845,74.9892834
Kataria Homeo Clinic,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,30.2061592,74.9222918
Aman Hospital,"Parasram Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.210377,74.925759
Shanti Devi Hospital,"Partap Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2209136,74.9217959
Government Ayurvedic Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.201686,74.943125
Best IVF Test Tube Baby Centre,"Namdev Marg, Ganesh Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,30.222193,74.94231
Prime Care Hospital,Bathinda,Unknown,Unknown,151005,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2077913,74.9575959
Gupta Hospital,Batinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.20847,74.95049
Punjab Cancer Care & Multispeciality Hospital,Unknown,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2112209,74.9463059
Tungwali Hospital,Bathinda,Unknown,Unknown,151005,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.207894,74.942895
Ravinder Hospital,"Guru Gobind Singh Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.226874,74.946272
Pulse Advanced Heart & Critical Care Centre,Bathinda,Unknown,Unknown,151005,Punjab,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,30.2047022,74.9543454
Bathinda Piles Hospital,"Model Town, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.207552,74.954225
Delhi Heart Institute & Multispeciality Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2201422,74.9385725
Sidhu Hospital & Dialysis Centre,Batinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2077731,74.9569397
Cosmo Superspeciality Hospital,Guru Teg Bahudar Nagar,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2148777,74.9526708
Maheshwari Children's Hospital,"Veer Colony, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2198299,74.9337668
Namrata Eye Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.212715,74.9354757
Ayurvedic Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2161153,74.9478734
Malhi Hospital,"Guru Teg Bahadar Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.216489,74.9538
Malhi Eye Hospital,"Batinda, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2108908,74.9502054
Bakshi Hospital,"Batinda, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.214685,74.94846
Krishna Mohan Delhi Childern Hospital,"Veer Colony, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.219404,74.9337541
Dr. Mela Ram Hospital,Bathinda,Unknown,Unknown,151005,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2233078,74.935979
Jindal Nursing Home,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,30.207227,74.946285
Jindal ENT Hospital,"Near Ghora Chowk, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.21185,74.95247
Gagandeep Multispeciality Dental Hospital and Implant Centre,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2200933,74.9445076
Jason Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2003393,74.951623
Ortho Care Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2145895,74.9428163
Dhaliwal Hospital,Bathinda,Unknown,Unknown,151005,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.215773,74.9330329
Chitterlekha Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2207254,74.9360466
khalsa Mission Hospital,Bathinda,Unknown,Unknown,151005,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2005066,74.954625
Dr. S.K. Gupta Skin & VD Hospital & Laser Treatment Centre,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2173132,74.9324331
Grover Eye Hospital,Unknown,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.21494,74.94393
Maheshwari Children Hospital,"Veer Colony, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2176103,74.932434
Rajan Hospital,"Civil Lines, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.200176,74.949932
Maan Hospital,Unknown,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2179162,74.954316
Manda Homeopathic Hospital,"Civil Lines, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.20093,74.95407
Jaura Orthopaedic & Maternity Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2124181,74.9409067
Goyal Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2108641,74.9462762
Dhillon Eye Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.207211,74.946099
Dr. Gill Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.217467,74.953676
Bansal Cancer Hospital,"Model Town, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.209373,74.953757
Bajaj Children Hospital & Care Centre,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2122256,74.9419069
D D Bone & Joint Hospital,Bathinda,Unknown,Unknown,151005,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2173044,74.9334925
Dr. Bharat Bhusan Hospital,"Model Town, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.207532,74.9555151
R.G Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2227125,74.939039
Pardeep Memorial Goyal Hospital,"Ganesh Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2227444,74.938847
Aastha Hospital,Unknown,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.20747,74.9486
Global Healthcare,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,30.21249,74.94357
Indrani Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2217539,74.944223
Cygnesis Hospital,Unknown,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2255499,74.936231
Adesh Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2151574,74.9487602
Vasu Eye Hospital,"Ganesh Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2211586,74.9444431
Lifeline Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.207855,74.95735
Verma Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.215,74.94322
Kalra Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2106247,74.9474298
Ashirwad Hospital ENT & Maternity Centre,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2103629,74.9485564
Jindal Heart Institute and Test Tube Baby Centre,"Model Town, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,30.207536,74.949146
Care Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2251733,74.9457988
Jai Ayurvedic Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.21601,74.94935
Holy Children Hospital,Bathinda,Unknown,Unknown,151005,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2175989,74.9344792
Bharat Hospital,"Shant Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2037189,74.9544533
Dr. Mohinder Singh Hospital,"Malviya Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.217011,74.941192
J.D. Hospital,"New Shakti Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.22416,74.93357
Rabindra Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2190383,74.9440014
Kapila Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2150603,74.948673
Namrta Eye Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2165293,74.9431285
Arogyam Ayurvedic Allergy Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2074493,74.9461817
Goyal Hospital,"Ganesh Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.221324,74.944486
Bathinda Neurospine and Trauma Centre,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,30.2217958,74.9442283
Sethi Hospital,"Malviya Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2169401,74.9411558
Dayal Kidney Hospital,"Ganesh Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2208154,74.9391529
Dr. H.K. Gupta Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2179517,74.9556332
Ames Ayurveda Hospital,"Jivi Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2225873,74.9416752
Rama Hospital,"Aggarwal Colony, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.21563,74.94796
Parkash Hospital,"Hanuman Chowk, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.213467,74.9440486
Chiragdin Hospital,Bathinda,Unknown,Unknown,151005,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.21022,74.942416
Mediprime Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2223071,74.9412555
Rajpal Hospital,"Ganesh Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2196763,74.9399756
Midha Hospital,"National Colony, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2269784,74.9466852
Sushil Jindal Dental Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.222535,74.9448443
Grover Hospital,"Malviya Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2106836,74.9424249
G D Multispeciality Hospital,Bathinda,Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2154446,74.9491218
Bansal Surgical Hospital,"Shakti Nagar, Bathinda",Unknown,Unknown,151001,Punjab,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,30.2233424,74.9363202
"SubCentre, Bibi Wala",Bibi Wala,Unknown,Unknown,151001,Punjab,Unknown,Unknown,centre,Unknown,Unknown,Unknown,30.2512211,74.9825089
"SubCentre,Sivian",Sivian,Unknown,Unknown,151002,Punjab,Unknown,Unknown,centre,Unknown,Unknown,Unknown,30.2592621,74.9004406
"SubCentre,Gill Patti",Gill Patti,Unknown,Unknown,151003,Punjab,Unknown,Unknown,centre,Unknown,Unknown,Unknown,30.2778631,74.9395607
Unknown,Unknown,Bibi Wala Road,Unknown,151001,Unknown,Unknown,hospital,Unknown,00911642240868,Unknown,"Mo-Su 10:00-14:00, 16:30-19:00",30.2133534,74.9473422
