Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Healthway Medical,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,clinic,clinic,Unknown,Unknown,Unknown,1.3626523,103.8507325
Paws N' Claws Veterinary Surgery,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,veterinary,Healthcare Services,Unknown,Unknown,"Mo-Fr 10:00-16:00,19:00-23:00; Sa 09:00-14:00,19:00-23:00; Su 19:00-23:00; PH closed",1.3529042,103.8360994
L&L Family Medicine Clinic,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,clinic,clinic,Unknown,Unknown,"Mo-Tu,Th 08:30-12:30,14:00-16:30,18:45-21:00; We 08:30-12:30,14:00-16:30; Fr-Sa 08:30-12:30; PH,Su closed",1.3529096,103.8362889
Thomson Plaza Dental Surgery,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,dentist,dentist,Unknown,Unknown,Unknown,1.3549339,103.8304205
Epismile Inc Dental group Pte Ltd,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,dentist,dentist,Unknown,Unknown,Unknown,1.3545174,103.8314278
Guardian,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,pharmacy,pharmacy,Unknown,Unknown,Unknown,1.3544305,103.8305725
Unity,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,pharmacy,pharmacy,Unknown,Unknown,Unknown,1.354445,103.8305445
Y. C. Goh Clinic & Surgery for Women,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,clinic,clinic,Unknown,Unknown,Unknown,1.3549123,103.8308474
KidsNexus Paediatric Centee,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,clinic,clinic,Unknown,Unknown,Unknown,1.3550521,103.8306268
Watsons,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,pharmacy,pharmacy,Unknown,Unknown,Unknown,1.3542764,103.8304262
SpecialKids Child Health & Development Clinic,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,clinic,clinic,Unknown,Unknown,Unknown,1.3550308,103.830618
Watsons,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,pharmacy,pharmacy,Unknown,Unknown,Unknown,1.3202555,103.8437297
Unity,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,pharmacy,pharmacy,Unknown,Unknown,Unknown,1.3201525,103.8433675
Ma Kuang TCM Medical Centre,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,clinic,clinic,Unknown,Unknown,Unknown,1.3687218,103.8555019
中华医院,Unknown,Lorong 4 Toa Payoh,Singapore,319522,Unknown,Singapore,clinic,clinic,+65 62513304,https://www.zhonghuayiyuan.com/,Unknown,1.3322949,103.8513408
Blessed health tcm,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,clinic,clinic,64524272,Unknown,Unknown,1.3708296,103.8570836
Q&M Dental Centre,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,dentist,dentist,Unknown,Unknown,Unknown,1.3339268,103.8489192
AMK Specialist Centre,Unknown,Ang Mo Kio Avenue 8,Singapore,560723,Unknown,Singapore,clinic,clinic,Unknown,Unknown,Unknown,1.3723779,103.8471951
24 Hr Clinic,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,clinic,clinic,Unknown,Unknown,Unknown,1.3728753,103.8538831
Healthway Medical,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,clinic,Healthcare Services,Unknown,Unknown,Unknown,1.3688314,103.8565262
Aspen Clinic,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,doctors,doctor,Unknown,Unknown,Unknown,1.3589946,103.8446986
Raffles Medical,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,doctors,doctor,Unknown,Unknown,Unknown,1.3586943,103.8448713
Anderson Medical Centre,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,doctors,doctor,Unknown,Unknown,Unknown,1.3585768,103.8448813
1 Bishan Medical,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,doctors,doctor,Unknown,Unknown,Unknown,1.3591188,103.8445351
The Bishan Family Doctors,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,doctors,doctor,Unknown,Unknown,Unknown,1.3588625,103.8448002
MyDoctor @Balestier,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,doctors,doctor,Unknown,Unknown,Unknown,1.3252432,103.8508009
OEI & KOH,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,clinic,Healthcare Services,Unknown,Unknown,Unknown,1.3357219,103.8566962
Advanced Dental Toa Payoh,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,dentist,dentist,Unknown,Unknown,Unknown,1.335338,103.8565629
Oaklife Family Clinic,Unknown,Balestier Road,Unknown,Unknown,Unknown,Singapore,clinic,clinic,Unknown,Unknown,Unknown,1.3267682,103.8424618
Intemedical Teck Ghee,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,clinic,clinic,Unknown,Unknown,Unknown,1.3641077,103.84861
Q&M Dental Center (Balestier),Unknown,Balestier Road,Unknown,Unknown,Unknown,Singapore,clinic,clinic,Unknown,Unknown,Unknown,1.3263295,103.8427332
Jireh Veterinary Clinic,Unknown,Balestier Road,Unknown,Unknown,Unknown,Singapore,veterinary,Healthcare Services,Unknown,Unknown,Unknown,1.327088,103.8455364
K C Yeo Surgery & Clinic for Women,Unknown,Thomson Road,Unknown,Unknown,Unknown,Singapore,clinic,clinic,Unknown,Unknown,Unknown,1.3254703,103.8423768
Novena Specialist Center,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,clinic,clinic,Unknown,Unknown,Unknown,1.3201236,103.8446597
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,clinic,clinic,Unknown,Unknown,Unknown,1.3364427,103.7870051
Mount Elizabeth Proton Therapy Centre,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,hospital,hospital,Unknown,Unknown,Unknown,1.3224903,103.8450626
DePacific Dental,Unknown,Ah Hood Road,Unknown,Unknown,Unknown,Singapore,dentist,dentist,+65 6684 4862,https://www.depacific.com/,Unknown,1.327036,103.8464306
"Japanese Association Clinic, Singapore",Unknown,Adam Road,Singapore,289899,Unknown,Singapore,clinic,clinic,+65 6469 6488,https://www.japanese-clinic.com.sg/,Unknown,1.330635,103.8157691
Q&M Dental Surgery,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,dentist,Healthcare Services,Unknown,Unknown,Unknown,1.3485978,103.8481904
Singapore Orthopaedic Clinic,Unknown,Irrawaddy Road,Singapore,329563,Unknown,Singapore,clinic,doctor,+65 9711 8888,https://www.axisortho.com.sg/,Unknown,1.3220092,103.8441955
HC Endoscopy & Piles Centre,Unknown,Lorong 6 Toa Payoh,Unknown,Unknown,Unknown,Singapore,clinic,clinic,+65 6686 6542,Unknown,Mo-Fr 08:00-20:00; Sa-Su 08:00-15:30,1.3331325,103.8491921
Pets Avenue Veterinary Clinic,Unknown,Unknown,Unknown,Unknown,Unknown,Singapore,veterinary,Healthcare Services,Unknown,Unknown,"Mo-Su 10:00-12:00,14:30-16:30,18:00-20:30",1.3164379,103.8054801
Synergy Orthopaedic Group,Unknown,Irrawaddy Road,Singapore,Unknown,Unknown,Singapore,doctors,doctor,Unknown,https://sog.sg/,Unknown,1.3221208,103.8441796
