Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Clinique vétérinaire Athéna,Unknown,Unknown,Unknown,Unknown,Unknown,Monaco,veterinary,Healthcare Services,+377 93 25 05 04,Unknown,Unknown,43.7332067,7.4161783
Fondation Hector Ott,Unknown,Unknown,Unknown,Unknown,Unknown,Monaco,hospital,hospital,Unknown,Unknown,Unknown,43.734737,7.4145251
Bruno Quaglieri,Unknown,Rue de la Source,Unknown,Unknown,Unknown,Monaco,dentist,dentist,+33 6 40 61 02 85,https://www.dentiste-quaglieri.fr/,Unknown,43.7401721,7.4211258
Clinique Veterinaire,Unknown,Unknown,Unknown,Unknown,Unknown,Monaco,veterinary,Healthcare Services,Unknown,Unknown,Unknown,43.728498,7.4199494
Croix-Rouge monégasque,Unknown,Unknown,Unknown,Unknown,Unknown,Monaco,doctors,doctor,Unknown,Unknown,Unknown,43.7257338,7.4185851
Institut Monégasque de Médecine du Sport,Unknown,Unknown,Unknown,Unknown,Unknown,Monaco,hospital,hospital,Unknown,Unknown,Unknown,43.7374973,7.4241895
OTONEURO MONACO,Unknown,Rue de la Lüjerneta,Monaco,98000,Unknown,Monaco,clinic,clinic,+377 99 92 32 70,https://otoneuromonaco.com/,Mo-Fr 08:00-17:00,43.72977,7.4160562
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Monaco,pharmacy,pharmacy,Unknown,Unknown,Unknown,43.7414584,7.4267876
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Monaco,pharmacy,pharmacy,Unknown,Unknown,Unknown,43.7430893,7.4283312
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Monaco,dentist,dentist,Unknown,Unknown,Unknown,43.7275032,7.41153
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Monaco,pharmacy,pharmacy,Unknown,Unknown,Unknown,43.747172,7.4318178
